chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr1,3629786,3639786,.,0,1,0,0,0
chr1,3723112,3733112,.,0,0,1,0,0
chr1,3812968,3822968,.,0,1,1,1,1
chr1,4322647,4332647,.,0,1,0,1,0
chr1,4389529,4399529,.,0,0,0,0,1
chr1,5167845,5177845,.,0,0,0,0,1
chr1,5952347,5962347,.,0,0,0,1,0
chr1,6035679,6045679,.,0,0,1,0,0
chr1,6048838,6058838,.,0,1,1,0,1
chr1,6049947,6059947,.,0,1,1,0,0
chr1,6083327,6093327,.,0,1,0,0,0
chr1,6216627,6226627,.,0,0,1,0,0
chr1,6226056,6236056,.,0,0,0,1,0
chr1,6315168,6325168,.,0,1,1,0,0
chr1,6316895,6326895,.,0,0,0,0,1
chr1,6332954,6342954,.,0,0,1,0,0
chr1,6337066,6347066,.,0,0,0,1,0
chr1,6345406,6355406,.,0,1,0,0,0
chr1,6346123,6356123,.,0,1,0,0,0
chr1,6349253,6359253,.,0,1,1,0,0
chr1,6446794,6456794,.,0,0,1,0,1
chr1,6656310,6666310,.,0,1,1,1,1
chr1,6704154,6714154,.,0,1,1,1,0
chr1,6755900,6765900,.,0,0,0,1,1
chr1,6889702,6899702,.,0,1,1,0,1
chr1,6938812,6948812,.,0,1,1,1,1
chr1,7172793,7182793,.,0,0,1,0,1
chr1,7284880,7294880,.,0,0,1,0,0
chr1,7308381,7318381,.,0,0,0,1,0
chr1,7322872,7332872,.,0,0,1,0,0
chr1,7354555,7364555,.,0,0,1,0,0
chr1,7457106,7467106,.,1,0,1,0,0
chr1,7526159,7536159,.,0,0,1,0,0
chr1,7535527,7545527,.,0,0,1,0,0
chr1,7604503,7614503,.,1,0,1,0,0
chr1,7759716,7769716,.,1,0,1,1,1
chr1,7808741,7818741,.,0,0,0,1,0
chr1,7838584,7848584,.,1,0,1,1,1
chr1,8049422,8059422,.,0,1,1,1,1
chr1,8065298,8075298,.,1,0,0,1,1
chr1,8071887,8081887,.,0,0,0,1,0
chr1,8103000,8113000,.,0,0,1,0,0
chr1,8116496,8126496,.,1,0,0,1,0
chr1,8132360,8142360,.,0,0,1,1,0
chr1,8149753,8159753,.,0,0,1,1,0
chr1,8151917,8161917,.,0,1,1,1,1
chr1,8152542,8162542,.,0,1,1,1,0
chr1,8176097,8186097,.,0,0,1,1,0
chr1,8182281,8192281,.,0,0,1,0,0
chr1,8182770,8192770,.,0,0,0,1,0
chr1,8193234,8203234,.,0,0,1,1,0
chr1,8209906,8219906,.,0,0,0,1,0
chr1,8210838,8220838,.,0,0,0,1,0
chr1,8224995,8234995,.,0,1,0,1,1
chr1,8225396,8235396,.,0,0,0,1,0
chr1,8245126,8255126,.,0,0,1,1,0
chr1,8249797,8259797,.,0,0,1,1,1
chr1,8252905,8262905,.,1,0,1,1,0
chr1,8257359,8267359,.,1,0,1,1,0
chr1,8259018,8269018,.,0,0,0,1,0
chr1,8259712,8269712,.,0,0,1,0,0
chr1,8267276,8277276,.,0,0,1,1,1
chr1,8295197,8305197,.,0,0,0,1,0
chr1,8314396,8324396,.,0,0,0,1,0
chr1,8338362,8348362,.,0,1,0,0,1
chr1,8440963,8450963,.,0,1,0,0,0
chr1,8445833,8455833,.,0,1,0,0,0
chr1,8452306,8462306,.,0,1,0,0,0
chr1,8465000,8475000,.,0,0,1,0,0
chr1,8482790,8492790,.,0,1,0,1,1
chr1,8483221,8493221,.,0,1,0,0,0
chr1,8494176,8504176,.,0,1,0,0,0
chr1,8528957,8538957,.,0,1,0,0,0
chr1,8566736,8576736,.,0,0,1,0,1
chr1,8681744,8691744,.,0,1,1,1,0
chr1,8707858,8717858,.,0,1,0,0,0
chr1,8715607,8725607,.,0,1,0,0,0
chr1,8716895,8726895,.,0,1,0,1,1
chr1,8719232,8729232,.,0,1,0,1,0
chr1,8757427,8767427,.,1,0,1,1,0
chr1,8805369,8815369,.,0,1,1,1,1
chr1,8844461,8854461,.,0,1,0,1,1
chr1,8853476,8863476,.,0,1,1,1,0
chr1,8870109,8880109,.,0,1,1,0,0
chr1,8928846,8938846,.,1,1,1,1,0
chr1,8948427,8958427,.,0,1,0,1,0
chr1,8959144,8969144,.,0,0,1,0,0
chr1,8981040,8991040,.,0,0,1,0,0
chr1,8994888,9004888,.,0,0,1,0,0
chr1,9106090,9116090,.,0,1,0,0,0
chr1,9122484,9132484,.,0,1,0,0,0
chr1,9174948,9184948,.,0,1,0,0,0
chr1,9218072,9228072,.,0,1,1,1,0
chr1,9218839,9228839,.,0,1,0,1,0
chr1,9219148,9229148,.,0,1,0,1,0
chr1,9220136,9230136,.,0,1,0,0,0
chr1,9220744,9230744,.,0,1,0,0,0
chr1,9236361,9246361,.,0,1,1,1,0
chr1,9249312,9259312,.,0,1,0,0,0
chr1,9251458,9261458,.,0,1,0,0,0
chr1,9286819,9296819,.,0,1,0,0,0
chr1,9288590,9298590,.,0,0,1,1,0
chr1,9293852,9303852,.,0,0,1,0,0
chr1,9350600,9360600,.,0,0,1,0,0
chr1,9468790,9478790,.,0,1,1,0,0
chr1,9481619,9491619,.,0,1,0,0,0
chr1,9484153,9494153,.,1,1,1,1,1
chr1,9530305,9540305,.,0,1,1,1,0
chr1,9684279,9694279,.,0,1,0,0,0
chr1,9695706,9705706,.,0,1,0,0,0
chr1,9755630,9765630,.,0,1,0,0,0
chr1,9760463,9770463,.,0,1,0,0,0
chr1,9835864,9845864,.,0,1,0,0,0
chr1,9851884,9861884,.,0,1,0,0,0
chr1,9880654,9890654,.,0,0,1,0,0
chr1,9884708,9894708,.,0,0,0,1,0
chr1,9907668,9917668,.,0,0,1,0,0
chr1,9955584,9965584,.,0,0,0,1,0
chr1,10264994,10274994,.,1,0,1,1,0
chr1,10354348,10364348,.,0,0,1,1,1
chr1,10443246,10453246,.,0,0,1,0,0
chr1,10491977,10501977,.,1,0,0,1,0
chr1,10551364,10561364,.,0,1,0,0,0
chr1,10552347,10562347,.,0,1,0,0,0
chr1,10553396,10563396,.,0,0,1,0,1
chr1,10554097,10564097,.,0,0,0,1,1
chr1,10740879,10750879,.,0,0,0,1,0
chr1,10799871,10809871,.,0,1,0,0,0
chr1,10811137,10821137,.,0,0,1,0,0
chr1,10859747,10869747,.,0,0,1,0,0
chr1,10922308,10932308,.,0,1,0,0,0
chr1,10955063,10965063,.,0,0,1,0,0
chr1,10955497,10965497,.,0,0,1,0,0
chr1,10992574,11002574,.,0,0,0,1,0
chr1,11035355,11045355,.,0,0,0,1,0
chr1,11117961,11127961,.,0,0,1,1,0
chr1,11410807,11420807,.,0,0,0,1,0
chr1,11554916,11564916,.,0,0,0,1,1
chr1,11756782,11766782,.,0,0,1,0,0
chr1,11786937,11796937,.,0,0,0,0,1
chr1,11793404,11803404,.,0,0,0,1,0
chr1,11938159,11948159,.,0,0,0,1,1
chr1,11964020,11974020,.,0,1,1,1,1
chr1,11985104,11995104,.,0,1,0,1,1
chr1,12045879,12055879,.,0,1,1,1,0
chr1,12095746,12105746,.,0,1,0,0,0
chr1,12107282,12117282,.,0,1,0,0,1
chr1,12109457,12119457,.,0,1,0,0,0
chr1,12119762,12129762,.,0,1,0,0,0
chr1,12121130,12131130,.,0,1,0,1,0
chr1,12123022,12133022,.,0,1,0,0,0
chr1,12188250,12198250,.,0,1,1,0,0
chr1,12208442,12218442,.,0,1,0,0,0
chr1,12213108,12223108,.,0,1,0,1,0
chr1,12217090,12227090,.,0,1,0,0,0
chr1,12223094,12233094,.,0,1,0,0,1
chr1,12226815,12236815,.,0,1,0,0,0
chr1,12227195,12237195,.,0,1,0,0,0
chr1,12228937,12238937,.,0,1,0,0,1
chr1,12231348,12241348,.,0,1,0,0,0
chr1,12233361,12243361,.,0,1,0,0,1
chr1,12234320,12244320,.,0,0,0,1,0
chr1,12235498,12245498,.,0,0,0,1,0
chr1,12401055,12411055,.,0,1,0,0,0
chr1,12480697,12490697,.,0,0,1,1,1
chr1,12488477,12498477,.,1,0,0,0,1
chr1,12488998,12498998,.,0,1,0,0,1
chr1,12503872,12513872,.,0,1,0,0,1
chr1,12528544,12538544,.,0,0,0,0,1
chr1,12539531,12549531,.,0,0,1,0,1
chr1,12574220,12584220,.,0,1,0,0,0
chr1,12584584,12594584,.,1,0,0,1,1
chr1,12595027,12605027,.,0,1,1,0,0
chr1,12595636,12605636,.,0,0,0,1,0
chr1,12604906,12614906,.,0,0,1,0,1
chr1,12609182,12619182,.,1,0,0,1,1
chr1,12669683,12679683,.,1,1,1,1,1
chr1,12670778,12680778,.,0,1,0,1,0
chr1,12712807,12722807,.,0,0,0,0,1
chr1,13912228,13922228,.,0,1,0,0,0
chr1,14022981,14032981,.,0,1,0,0,0
chr1,14024436,14034436,.,0,1,0,0,0
chr1,14049863,14059863,.,0,1,0,0,0
chr1,14633560,14643560,.,0,1,0,0,0
chr1,14760171,14770171,.,0,0,0,0,1
chr1,14838929,14848929,.,0,1,0,0,0
chr1,14842229,14852229,.,0,1,0,0,0
chr1,14876734,14886734,.,0,1,0,0,0
chr1,14919268,14929268,.,0,1,0,0,0
chr1,14921556,14931556,.,0,1,0,0,0
chr1,14987485,14997485,.,1,0,0,0,0
chr1,15054647,15064647,.,0,1,0,0,0
chr1,15106394,15116394,.,0,0,0,0,1
chr1,15235407,15245407,.,0,0,0,1,0
chr1,15242449,15252449,.,0,1,0,0,0
chr1,15261608,15271608,.,0,0,0,1,0
chr1,15330560,15340560,.,0,0,0,1,0
chr1,15412152,15422152,.,0,0,0,1,0
chr1,15494184,15504184,.,0,0,0,1,0
chr1,15514654,15524654,.,0,1,1,1,1
chr1,15565341,15575341,.,0,1,0,0,0
chr1,15567732,15577732,.,0,1,0,0,0
chr1,15570824,15580824,.,0,1,0,0,1
chr1,15582850,15592850,.,0,1,0,1,0
chr1,15644646,15654646,.,0,1,0,0,0
chr1,15659337,15669337,.,0,0,1,0,0
chr1,15662069,15672069,.,0,1,1,0,0
chr1,15668269,15678269,.,0,0,1,0,1
chr1,15692726,15702726,.,0,0,0,1,0
chr1,15733364,15743364,.,0,1,1,0,0
chr1,15733828,15743828,.,0,0,1,0,0
chr1,15737633,15747633,.,0,1,1,1,1
chr1,15739204,15749204,.,0,1,1,0,0
chr1,15781641,15791641,.,0,0,1,0,0
chr1,15823045,15833045,.,0,0,1,0,0
chr1,15941830,15951830,.,0,1,1,0,0
chr1,16002389,16012389,.,0,0,1,0,0
chr1,16082265,16092265,.,1,1,1,1,1
chr1,16120669,16130669,.,1,1,1,0,0
chr1,16153689,16163689,.,0,0,1,1,1
chr1,16171099,16181099,.,1,1,1,1,1
chr1,16171704,16181704,.,0,1,1,1,1
chr1,16204444,16214444,.,0,0,1,0,1
chr1,16207940,16217940,.,0,1,1,1,1
chr1,16222841,16232841,.,0,1,0,1,1
chr1,16271328,16281328,.,0,1,1,0,0
chr1,16272617,16282617,.,0,1,1,0,1
chr1,16286896,16296896,.,0,1,0,1,0
chr1,16287652,16297652,.,0,1,0,1,0
chr1,16334413,16344413,.,0,1,1,1,1
chr1,16334865,16344865,.,0,1,0,1,1
chr1,16337941,16347941,.,0,1,0,0,0
chr1,16465562,16475562,.,1,0,1,1,1
chr1,16474033,16484033,.,0,0,1,1,0
chr1,16474381,16484381,.,0,0,0,1,0
chr1,16484115,16494115,.,0,0,0,0,1
chr1,16494825,16504825,.,0,0,1,0,1
chr1,16495219,16505219,.,1,0,1,0,0
chr1,16497611,16507611,.,0,0,1,0,1
chr1,16503564,16513564,.,0,0,1,1,0
chr1,16506320,16516320,.,0,0,1,0,0
chr1,16664122,16674122,.,0,1,1,1,1
chr1,16665641,16675641,.,0,1,1,1,1
chr1,16672568,16682568,.,0,1,1,0,1
chr1,16691222,16701222,.,1,1,1,1,1
chr1,16765635,16775635,.,0,0,0,0,1
chr1,16820791,16830791,.,1,1,1,1,1
chr1,16821390,16831390,.,0,0,0,1,0
chr1,17018840,17028840,.,0,0,0,1,1
chr1,17022172,17032172,.,0,0,0,1,0
chr1,17225052,17235052,.,0,0,0,1,0
chr1,17226391,17236391,.,1,1,1,1,1
chr1,17235514,17245514,.,1,1,1,1,1
chr1,17249406,17259406,.,0,0,1,0,0
chr1,17348792,17358792,.,0,0,1,1,1
chr1,17420115,17430115,.,0,0,0,0,1
chr1,17450071,17460071,.,0,0,1,0,0
chr1,17463077,17473077,.,0,1,0,0,0
chr1,17463444,17473444,.,0,1,0,0,0
chr1,17513141,17523141,.,0,0,1,0,0
chr1,17514053,17524053,.,0,0,1,0,0
chr1,17529728,17539728,.,0,1,1,0,0
chr1,17552477,17562477,.,0,1,1,0,1
chr1,17573333,17583333,.,0,0,0,0,1
chr1,17741296,17751296,.,0,1,1,1,1
chr1,17763125,17773125,.,1,1,1,1,1
chr1,17860201,17870201,.,0,1,0,0,0
chr1,17862369,17872369,.,0,1,0,0,0
chr1,17870085,17880085,.,0,0,1,0,0
chr1,17875733,17885733,.,0,1,0,0,0
chr1,17891361,17901361,.,0,0,1,1,0
chr1,17957484,17967484,.,0,0,0,1,0
chr1,18371685,18381685,.,0,0,0,1,0
chr1,18662803,18672803,.,0,1,0,0,0
chr1,19073184,19083184,.,0,0,1,0,0
chr1,19185600,19195600,.,0,0,1,0,0
chr1,19248291,19258291,.,0,1,1,1,0
chr1,19259143,19269143,.,0,0,0,1,1
chr1,19271360,19281360,.,0,0,0,1,0
chr1,19272360,19282360,.,0,1,1,1,0
chr1,19273718,19283718,.,0,1,0,0,0
chr1,19275394,19285394,.,1,1,0,0,0
chr1,19278910,19288910,.,0,0,0,1,0
chr1,19319987,19329987,.,0,0,0,1,0
chr1,19329097,19339097,.,1,0,0,1,0
chr1,19331578,19341578,.,0,0,0,1,0
chr1,19332697,19342697,.,0,0,1,1,0
chr1,19694842,19704842,.,0,0,0,1,0
chr1,19699066,19709066,.,0,1,0,0,0
chr1,19774107,19784107,.,0,1,1,1,0
chr1,19775380,19785380,.,0,1,0,0,0
chr1,19790049,19800049,.,0,1,0,0,0
chr1,19791079,19801079,.,0,1,1,0,1
chr1,19798403,19808403,.,0,0,0,1,0
chr1,19798997,19808997,.,0,1,0,1,0
chr1,19834317,19844317,.,0,1,0,0,0
chr1,19921926,19931926,.,0,0,0,1,0
chr1,20086447,20096447,.,1,0,1,1,1
chr1,20106347,20116347,.,0,1,1,0,0
chr1,20199969,20209969,.,0,0,1,1,1
chr1,20303052,20313052,.,0,0,0,1,0
chr1,20402709,20412709,.,0,1,0,0,0
chr1,20447765,20457765,.,0,1,0,0,0
chr1,20509510,20519510,.,0,0,0,0,1
chr1,20688145,20698145,.,0,1,0,0,0
chr1,20802063,20812063,.,1,0,0,1,0
chr1,20803204,20813204,.,1,0,0,1,0
chr1,20919352,20929352,.,0,0,1,0,0
chr1,20925890,20935890,.,0,0,1,0,0
chr1,20988484,20998484,.,1,1,1,1,1
chr1,21079987,21089987,.,0,0,1,0,1
chr1,21144748,21154748,.,0,1,1,1,1
chr1,21189444,21199444,.,0,1,1,0,0
chr1,21279018,21289018,.,0,1,1,0,1
chr1,21343997,21353997,.,1,1,0,1,1
chr1,21344754,21354754,.,0,1,0,1,0
chr1,21397109,21407109,.,0,1,0,1,0
chr1,21401938,21411938,.,0,1,0,0,1
chr1,21423100,21433100,.,1,1,1,1,1
chr1,21471001,21481001,.,0,0,0,1,1
chr1,21471545,21481545,.,0,1,1,1,0
chr1,21505911,21515911,.,0,0,1,0,1
chr1,21553643,21563643,.,0,0,1,0,0
chr1,21583521,21593521,.,1,0,1,0,1
chr1,21583895,21593895,.,0,0,1,0,0
chr1,21606509,21616509,.,0,1,1,1,1
chr1,21613797,21623797,.,0,1,0,0,0
chr1,21638954,21648954,.,0,1,1,0,0
chr1,21644331,21654331,.,0,0,1,1,0
chr1,21646349,21656349,.,0,1,1,0,0
chr1,21646922,21656922,.,0,1,0,0,0
chr1,21651077,21661077,.,0,1,1,1,0
chr1,21655788,21665788,.,1,1,0,1,0
chr1,21659144,21669144,.,0,0,1,0,0
chr1,21659667,21669667,.,0,0,1,0,0
chr1,21665694,21675694,.,0,1,1,0,0
chr1,21719185,21729185,.,0,1,1,1,1
chr1,21926824,21936824,.,0,0,1,1,0
chr1,21960376,21970376,.,0,0,1,0,1
chr1,21988155,21998155,.,0,0,0,1,0
chr1,22061116,22071116,.,0,1,0,1,1
chr1,22071244,22081244,.,1,1,1,1,0
chr1,22084205,22094205,.,0,1,0,0,0
chr1,22101760,22111760,.,0,1,1,0,1
chr1,22216941,22226941,.,0,0,0,1,0
chr1,22226559,22236559,.,0,0,1,0,1
chr1,22227847,22237847,.,0,0,0,0,1
chr1,22228477,22238477,.,0,0,0,0,1
chr1,22230898,22240898,.,0,0,0,0,1
chr1,22255511,22265511,.,0,0,0,1,0
chr1,22261332,22271332,.,0,0,0,1,0
chr1,22340702,22350702,.,0,1,0,0,1
chr1,22361515,22371515,.,0,1,1,0,0
chr1,22370260,22380260,.,1,1,1,1,1
chr1,22499048,22509048,.,0,1,0,0,0
chr1,22607106,22617106,.,0,0,1,0,0
chr1,22824425,22834425,.,0,1,1,1,1
chr1,22831499,22841499,.,0,0,0,1,0
chr1,22858340,22868340,.,0,0,0,0,1
chr1,23072060,23082060,.,0,1,0,0,0
chr1,23108471,23118471,.,0,0,1,0,0
chr1,23118696,23128696,.,0,0,0,1,0
chr1,23382636,23392636,.,0,0,0,1,0
chr1,23421943,23431943,.,0,1,0,0,0
chr1,23425038,23435038,.,0,1,1,0,1
chr1,23444106,23454106,.,0,0,0,1,0
chr1,23489448,23499448,.,0,0,1,1,0
chr1,23518501,23528501,.,0,0,1,0,0
chr1,23537467,23547467,.,1,0,1,1,0
chr1,23664711,23674711,.,0,1,1,1,1
chr1,23744051,23754051,.,0,0,1,1,1
chr1,23834473,23844473,.,0,0,1,0,0
chr1,23876496,23886496,.,1,1,1,1,1
chr1,23877599,23887599,.,0,0,1,1,0
chr1,23883996,23893996,.,0,1,1,1,1
chr1,23899233,23909233,.,0,1,1,0,0
chr1,23907292,23917292,.,0,0,1,0,0
chr1,23912104,23922104,.,0,1,0,0,0
chr1,23913187,23923187,.,0,1,1,1,0
chr1,23956620,23966620,.,0,1,1,0,0
chr1,23972793,23982793,.,0,0,1,0,0
chr1,24059052,24069052,.,0,0,0,1,0
chr1,24224189,24234189,.,1,0,0,0,0
chr1,24231106,24241106,.,0,1,0,0,0
chr1,24232531,24242531,.,0,1,0,0,0
chr1,24344410,24354410,.,0,0,1,1,1
chr1,24390169,24400169,.,0,0,0,1,0
chr1,24471495,24481495,.,0,0,1,0,0
chr1,24472855,24482855,.,0,0,0,1,0
chr1,24511259,24521259,.,0,1,0,0,0
chr1,24511739,24521739,.,0,1,0,0,0
chr1,24512689,24522689,.,0,1,0,0,0
chr1,24513624,24523624,.,0,1,1,0,0
chr1,24514646,24524646,.,0,0,0,1,1
chr1,24576473,24586473,.,0,0,0,1,1
chr1,24675465,24685465,.,0,0,0,0,1
chr1,24686892,24696892,.,1,1,1,1,1
chr1,24717627,24727627,.,0,0,0,1,1
chr1,24727708,24737708,.,0,0,0,0,1
chr1,24826716,24836716,.,0,0,0,1,0
chr1,24828215,24838215,.,0,0,1,0,0
chr1,24849869,24859869,.,0,0,0,1,0
chr1,24851671,24861671,.,0,0,0,1,0
chr1,24873917,24883917,.,0,0,0,1,0
chr1,24963798,24973798,.,0,0,0,0,1
chr1,24965724,24975724,.,0,0,1,0,1
chr1,25017081,25027081,.,0,1,0,0,1
chr1,25046161,25056161,.,0,0,1,1,1
chr1,25046743,25056743,.,0,0,0,0,1
chr1,25090664,25100664,.,0,1,0,0,0
chr1,25232459,25242459,.,0,1,0,1,1
chr1,25232860,25242860,.,0,1,0,1,0
chr1,25237865,25247865,.,0,1,0,1,0
chr1,25241867,25251867,.,0,1,0,0,0
chr1,25242209,25252209,.,0,1,0,0,0
chr1,25243980,25253980,.,0,1,0,0,1
chr1,25245227,25255227,.,0,1,0,0,0
chr1,25246830,25256830,.,0,1,0,0,0
chr1,25247172,25257172,.,0,1,0,0,0
chr1,25268753,25278753,.,0,1,0,0,0
chr1,25276753,25286753,.,0,1,0,0,1
chr1,25293949,25303949,.,0,1,0,0,0
chr1,25339109,25349109,.,0,0,1,0,0
chr1,25340888,25350888,.,0,1,0,0,0
chr1,25343943,25353943,.,0,1,1,0,0
chr1,25345345,25355345,.,0,1,0,0,0
chr1,25347257,25357257,.,0,1,0,0,0
chr1,25348758,25358758,.,0,1,0,0,0
chr1,25350191,25360191,.,0,1,0,0,0
chr1,25350552,25360552,.,0,1,0,0,0
chr1,25352483,25362483,.,0,1,1,0,0
chr1,25353238,25363238,.,0,1,0,0,0
chr1,25355620,25365620,.,0,1,0,0,0
chr1,25356392,25366392,.,0,1,0,0,0
chr1,25421055,25431055,.,0,1,0,0,0
chr1,25461914,25471914,.,0,1,0,0,0
chr1,25554795,25564795,.,1,1,1,1,1
chr1,25561256,25571256,.,0,1,1,1,1
chr1,25561638,25571638,.,0,1,1,1,1
chr1,25661179,25671179,.,0,1,0,0,0
chr1,25797083,25807083,.,0,1,0,0,1
chr1,25819027,25829027,.,0,1,1,1,0
chr1,25937997,25947997,.,0,1,1,1,0
chr1,26118739,26128739,.,0,1,0,0,1
chr1,26180070,26190070,.,0,0,1,0,0
chr1,26196715,26206715,.,0,1,1,1,0
chr1,26315325,26325325,.,0,0,0,0,1
chr1,26332894,26342894,.,0,0,0,0,1
chr1,26447987,26457987,.,0,1,1,0,1
chr1,26486132,26496132,.,0,0,0,1,0
chr1,26523567,26533567,.,0,0,0,0,1
chr1,26609049,26619049,.,0,1,0,0,0
chr1,26610345,26620345,.,0,1,0,0,1
chr1,26610757,26620757,.,0,1,0,0,0
chr1,26611359,26621359,.,0,1,0,0,0
chr1,26612267,26622267,.,0,0,1,0,0
chr1,26629850,26639850,.,0,0,1,0,1
chr1,26637068,26647068,.,0,1,1,0,1
chr1,26672412,26682412,.,0,0,0,1,0
chr1,26673199,26683199,.,0,0,1,1,0
chr1,26678889,26688889,.,0,0,1,0,0
chr1,26740680,26750680,.,0,0,0,0,1
chr1,26822507,26832507,.,1,1,1,1,1
chr1,26902545,26912545,.,0,1,0,0,0
chr1,26902937,26912937,.,1,0,1,1,1
chr1,26904437,26914437,.,0,1,0,0,0
chr1,26942075,26952075,.,0,1,1,1,1
chr1,26942480,26952480,.,1,1,1,1,1
chr1,27016508,27026508,.,0,1,0,1,1
chr1,27019824,27029824,.,1,1,1,1,1
chr1,27107858,27117858,.,0,0,0,1,0
chr1,27149728,27159728,.,0,1,1,0,1
chr1,27150097,27160097,.,0,1,1,0,0
chr1,27155287,27165287,.,0,1,0,1,0
chr1,27160599,27170599,.,0,1,1,1,0
chr1,27170983,27180983,.,1,0,1,0,0
chr1,27180947,27190947,.,0,0,0,0,1
chr1,27186660,27196660,.,1,1,1,1,1
chr1,27316631,27326631,.,0,0,0,1,0
chr1,27331803,27341803,.,0,0,1,0,1
chr1,27348705,27358705,.,0,0,0,1,1
chr1,27379136,27389136,.,0,0,0,0,1
chr1,27395907,27405907,.,0,0,0,0,1
chr1,27457888,27467888,.,0,0,0,0,1
chr1,27514411,27524411,.,0,0,1,0,0
chr1,27522508,27532508,.,1,1,1,1,1
chr1,27556715,27566715,.,0,1,0,1,0
chr1,27687090,27697090,.,1,1,1,1,1
chr1,27758205,27768205,.,0,1,0,0,1
chr1,27767215,27777215,.,0,0,1,0,0
chr1,27770357,27780357,.,0,1,1,1,1
chr1,27826198,27836198,.,0,0,1,1,0
chr1,27843934,27853934,.,1,0,0,1,1
