chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr1,3368861,3378861,.,0,0,0,1,0
chr1,3370121,3380121,.,0,0,1,1,0
chr1,3372306,3382306,.,0,0,0,1,0
chr1,3393989,3403989,.,0,0,1,1,0
chr1,3415913,3425913,.,0,0,1,0,0
chr1,3455052,3465052,.,0,0,1,0,0
chr1,3459097,3469097,.,0,0,1,0,0
chr1,3516390,3526390,.,1,0,0,0,0
chr1,3568471,3578471,.,0,1,0,0,0
chr1,3576457,3586457,.,0,1,0,0,0
chr1,3577221,3587221,.,0,1,0,0,0
chr1,3585380,3595380,.,0,1,0,0,0
chr1,3589241,3599241,.,0,1,0,0,0
chr1,3604357,3614357,.,0,1,0,0,0
chr1,3615180,3625180,.,0,0,0,0,1
chr1,3629800,3639800,.,0,1,0,0,0
chr1,3723113,3733113,.,0,0,1,0,0
chr1,3812859,3822859,.,0,1,1,1,1
chr1,4322689,4332689,.,0,1,0,1,0
chr1,4389530,4399530,.,0,0,0,0,1
chr1,5167853,5177853,.,0,0,0,0,1
chr1,5952339,5962339,.,0,0,0,1,0
chr1,6035683,6045683,.,0,0,1,0,0
chr1,6048855,6058855,.,0,1,1,0,1
chr1,6049960,6059960,.,0,1,1,0,0
chr1,6083371,6093371,.,0,1,0,0,0
chr1,6216617,6226617,.,0,0,1,0,0
chr1,6226061,6236061,.,0,0,0,1,0
chr1,6315135,6325135,.,0,1,1,0,0
chr1,6316764,6326764,.,0,0,0,0,1
chr1,6332954,6342954,.,0,0,1,0,0
chr1,6337019,6347019,.,0,0,0,1,0
chr1,6345363,6355363,.,0,1,0,0,0
chr1,6346272,6356272,.,0,1,0,0,0
chr1,6349216,6359216,.,0,1,1,0,0
chr1,6446795,6456795,.,0,0,1,0,1
chr1,6656323,6666323,.,0,1,1,1,1
chr1,6704155,6714155,.,0,1,1,1,0
chr1,6755901,6765901,.,0,0,0,1,1
chr1,6889703,6899703,.,0,1,1,0,1
chr1,6939017,6949017,.,0,1,1,1,1
chr1,7172790,7182790,.,0,0,1,0,1
chr1,7284916,7294916,.,0,0,1,0,0
chr1,7308382,7318382,.,0,0,0,1,0
chr1,7322833,7332833,.,0,0,1,0,0
chr1,7354547,7364547,.,0,0,1,0,0
chr1,7457144,7467144,.,1,0,1,0,0
chr1,7526301,7536301,.,0,0,1,0,0
chr1,7535526,7545526,.,0,0,1,0,0
chr1,7604510,7614510,.,1,0,1,0,0
chr1,7759737,7769737,.,1,0,1,1,1
chr1,7808741,7818741,.,0,0,0,1,0
chr1,7838604,7848604,.,1,0,1,1,1
chr1,8049407,8059407,.,0,1,1,1,1
chr1,8065265,8075265,.,1,0,0,1,1
chr1,8071637,8081637,.,0,0,0,1,0
chr1,8103002,8113002,.,0,0,1,0,0
chr1,8116509,8126509,.,1,0,0,1,0
chr1,8132411,8142411,.,0,0,1,1,0
chr1,8149725,8159725,.,0,0,1,1,0
chr1,8151825,8161825,.,0,1,1,1,1
chr1,8152598,8162598,.,0,1,1,1,0
chr1,8176128,8186128,.,0,0,1,1,0
chr1,8182297,8192297,.,0,0,1,0,0
chr1,8182698,8192698,.,0,0,0,1,0
chr1,8193211,8203211,.,0,0,1,1,0
chr1,8209903,8219903,.,0,0,0,1,0
chr1,8210850,8220850,.,0,0,0,1,0
chr1,8224975,8234975,.,0,1,0,1,1
chr1,8225396,8235396,.,0,0,0,1,0
chr1,8245127,8255127,.,0,0,1,1,0
chr1,8249772,8259772,.,0,0,1,1,1
chr1,8252901,8262901,.,1,0,1,1,0
chr1,8257382,8267382,.,1,0,1,1,0
chr1,8259018,8269018,.,0,0,0,1,0
chr1,8259623,8269623,.,0,0,1,0,0
chr1,8267215,8277215,.,0,0,1,1,1
chr1,8295217,8305217,.,0,0,0,1,0
chr1,8314376,8324376,.,0,0,0,1,0
chr1,8338406,8348406,.,0,1,0,0,1
chr1,8440964,8450964,.,0,1,0,0,0
chr1,8445946,8455946,.,0,1,0,0,0
chr1,8452210,8462210,.,0,1,0,0,0
chr1,8464883,8474883,.,0,0,1,0,0
chr1,8482786,8492786,.,0,1,0,1,1
chr1,8483241,8493241,.,0,1,0,0,0
chr1,8494157,8504157,.,0,1,0,0,0
chr1,8528958,8538958,.,0,1,0,0,0
chr1,8566746,8576746,.,0,0,1,0,1
chr1,8681679,8691679,.,0,1,1,1,0
chr1,8707856,8717856,.,0,1,0,0,0
chr1,8715604,8725604,.,0,1,0,0,0
chr1,8716938,8726938,.,0,1,0,1,1
chr1,8719258,8729258,.,0,1,0,1,0
chr1,8757300,8767300,.,1,0,1,1,0
chr1,8805369,8815369,.,0,1,1,1,1
chr1,8844487,8854487,.,0,1,0,1,1
chr1,8853342,8863342,.,0,1,1,1,0
chr1,8870110,8880110,.,0,1,1,0,0
chr1,8928753,8938753,.,1,1,1,1,0
chr1,8948472,8958472,.,0,1,0,1,0
chr1,8959144,8969144,.,0,0,1,0,0
chr1,8981080,8991080,.,0,0,1,0,0
chr1,8995011,9005011,.,0,0,1,0,0
chr1,9106091,9116091,.,0,1,0,0,0
chr1,9122477,9132477,.,0,1,0,0,0
chr1,9174932,9184932,.,0,1,0,0,0
chr1,9218050,9228050,.,0,1,1,1,0
chr1,9218783,9228783,.,0,1,0,1,0
chr1,9219083,9229083,.,0,1,0,1,0
chr1,9220138,9230138,.,0,1,0,0,0
chr1,9220622,9230622,.,0,1,0,0,0
chr1,9236362,9246362,.,0,1,1,1,0
chr1,9249313,9259313,.,0,1,0,0,0
chr1,9251377,9261377,.,0,1,0,0,0
chr1,9286944,9296944,.,0,1,0,0,0
chr1,9288644,9298644,.,0,0,1,1,0
chr1,9293870,9303870,.,0,0,1,0,0
chr1,9350601,9360601,.,0,0,1,0,0
chr1,9468775,9478775,.,0,1,1,0,0
chr1,9481611,9491611,.,0,1,0,0,0
chr1,9484033,9494033,.,1,1,1,1,1
chr1,9530304,9540304,.,0,1,1,1,0
chr1,9684405,9694405,.,0,1,0,0,0
chr1,9695708,9705708,.,0,1,0,0,0
chr1,9755669,9765669,.,0,1,0,0,0
chr1,9760464,9770464,.,0,1,0,0,0
chr1,9836038,9846038,.,0,1,0,0,0
chr1,9851884,9861884,.,0,1,0,0,0
chr1,9880531,9890531,.,0,0,1,0,0
chr1,9884707,9894707,.,0,0,0,1,0
chr1,9907624,9917624,.,0,0,1,0,0
chr1,9955620,9965620,.,0,0,0,1,0
chr1,10265112,10275112,.,1,0,1,1,0
chr1,10354349,10364349,.,0,0,1,1,1
chr1,10443038,10453038,.,0,0,1,0,0
chr1,10491977,10501977,.,1,0,0,1,0
chr1,10551316,10561316,.,0,1,0,0,0
chr1,10552344,10562344,.,0,1,0,0,0
chr1,10553448,10563448,.,0,0,1,0,1
chr1,10554258,10564258,.,0,0,0,1,1
chr1,10740875,10750875,.,0,0,0,1,0
chr1,10799922,10809922,.,0,1,0,0,0
chr1,10811126,10821126,.,0,0,1,0,0
chr1,10859716,10869716,.,0,0,1,0,0
chr1,10922308,10932308,.,0,1,0,0,0
chr1,10955066,10965066,.,0,0,1,0,0
chr1,10955499,10965499,.,0,0,1,0,0
chr1,10992676,11002676,.,0,0,0,1,0
chr1,11035445,11045445,.,0,0,0,1,0
chr1,11118053,11128053,.,0,0,1,1,0
chr1,11410752,11420752,.,0,0,0,1,0
chr1,11554748,11564748,.,0,0,0,1,1
chr1,11756902,11766902,.,0,0,1,0,0
chr1,11786971,11796971,.,0,0,0,0,1
chr1,11793404,11803404,.,0,0,0,1,0
chr1,11938071,11948071,.,0,0,0,1,1
chr1,11963826,11973826,.,0,1,1,1,1
chr1,11985166,11995166,.,0,1,0,1,1
chr1,12045936,12055936,.,0,1,1,1,0
chr1,12095746,12105746,.,0,1,0,0,0
chr1,12107284,12117284,.,0,1,0,0,1
chr1,12109478,12119478,.,0,1,0,0,0
chr1,12119795,12129795,.,0,1,0,0,0
chr1,12121256,12131256,.,0,1,0,1,0
chr1,12123023,12133023,.,0,1,0,0,0
chr1,12188259,12198259,.,0,1,1,0,0
chr1,12208505,12218505,.,0,1,0,0,0
chr1,12213043,12223043,.,0,1,0,1,0
chr1,12217164,12227164,.,0,1,0,0,0
chr1,12223705,12233705,.,0,1,0,0,1
chr1,12226787,12236787,.,0,1,0,0,0
chr1,12227272,12237272,.,0,1,0,0,0
chr1,12228879,12238879,.,0,1,0,0,1
chr1,12231373,12241373,.,0,1,0,0,0
chr1,12233233,12243233,.,0,1,0,0,1
chr1,12234222,12244222,.,0,0,0,1,0
chr1,12235651,12245651,.,0,0,0,1,0
chr1,12401070,12411070,.,0,1,0,0,0
chr1,12480698,12490698,.,0,0,1,1,1
chr1,12488512,12498512,.,1,0,0,0,1
chr1,12489107,12499107,.,0,1,0,0,1
chr1,12503894,12513894,.,0,1,0,0,1
chr1,12528545,12538545,.,0,0,0,0,1
chr1,12539532,12549532,.,0,0,1,0,1
chr1,12574219,12584219,.,0,1,0,0,0
chr1,12584607,12594607,.,1,0,0,1,1
chr1,12595053,12605053,.,0,1,1,0,0
chr1,12595689,12605689,.,0,0,0,1,0
chr1,12604878,12614878,.,0,0,1,0,1
chr1,12609181,12619181,.,1,0,0,1,1
chr1,12669621,12679621,.,1,1,1,1,1
chr1,12670780,12680780,.,0,1,0,1,0
chr1,12712804,12722804,.,0,0,0,0,1
chr1,13912185,13922185,.,0,1,0,0,0
chr1,14023125,14033125,.,0,1,0,0,0
chr1,14024478,14034478,.,0,1,0,0,0
chr1,14049964,14059964,.,0,1,0,0,0
chr1,14633553,14643553,.,0,1,0,0,0
chr1,14760220,14770220,.,0,0,0,0,1
chr1,14838921,14848921,.,0,1,0,0,0
chr1,14842206,14852206,.,0,1,0,0,0
chr1,14876735,14886735,.,0,1,0,0,0
chr1,14919280,14929280,.,0,1,0,0,0
chr1,14921557,14931557,.,0,1,0,0,0
chr1,14987614,14997614,.,1,0,0,0,0
chr1,15054637,15064637,.,0,1,0,0,0
chr1,15106379,15116379,.,0,0,0,0,1
chr1,15235407,15245407,.,0,0,0,1,0
chr1,15242450,15252450,.,0,1,0,0,0
chr1,15261608,15271608,.,0,0,0,1,0
chr1,15330562,15340562,.,0,0,0,1,0
chr1,15412125,15422125,.,0,0,0,1,0
chr1,15494253,15504253,.,0,0,0,1,0
chr1,15514588,15524588,.,0,1,1,1,1
chr1,15565352,15575352,.,0,1,0,0,0
chr1,15567748,15577748,.,0,1,0,0,0
chr1,15570850,15580850,.,0,1,0,0,1
chr1,15583120,15593120,.,0,1,0,1,0
chr1,15644649,15654649,.,0,1,0,0,0
chr1,15659381,15669381,.,0,0,1,0,0
chr1,15662072,15672072,.,0,1,1,0,0
chr1,15668270,15678270,.,0,0,1,0,1
chr1,15692727,15702727,.,0,0,0,1,0
chr1,15733389,15743389,.,0,1,1,0,0
chr1,15733823,15743823,.,0,0,1,0,0
chr1,15737895,15747895,.,0,1,1,1,1
chr1,15738978,15748978,.,0,1,1,0,0
chr1,15781576,15791576,.,0,0,1,0,0
chr1,15823046,15833046,.,0,0,1,0,0
chr1,15941812,15951812,.,0,1,1,0,0
chr1,16002431,16012431,.,0,0,1,0,0
chr1,16082280,16092280,.,1,1,1,1,1
chr1,16120663,16130663,.,1,1,1,0,0
chr1,16153584,16163584,.,0,0,1,1,1
chr1,16170992,16180992,.,1,1,1,1,1
chr1,16171709,16181709,.,0,1,1,1,1
chr1,16204547,16214547,.,0,0,1,0,1
chr1,16207925,16217925,.,0,1,1,1,1
chr1,16222841,16232841,.,0,1,0,1,1
chr1,16271255,16281255,.,0,1,1,0,0
chr1,16272787,16282787,.,0,1,1,0,1
chr1,16286923,16296923,.,0,1,0,1,0
chr1,16287833,16297833,.,0,1,0,1,0
chr1,16334478,16344478,.,0,1,1,1,1
chr1,16334853,16344853,.,0,1,0,1,1
chr1,16337800,16347800,.,0,1,0,0,0
chr1,16465391,16475391,.,1,0,1,1,1
chr1,16474051,16484051,.,0,0,1,1,0
chr1,16474382,16484382,.,0,0,0,1,0
chr1,16484114,16494114,.,0,0,0,0,1
chr1,16494828,16504828,.,0,0,1,0,1
chr1,16495196,16505196,.,1,0,1,0,0
chr1,16497605,16507605,.,0,0,1,0,1
chr1,16503522,16513522,.,0,0,1,1,0
chr1,16506437,16516437,.,0,0,1,0,0
chr1,16664121,16674121,.,0,1,1,1,1
chr1,16665641,16675641,.,0,1,1,1,1
chr1,16672539,16682539,.,0,1,1,0,1
chr1,16691215,16701215,.,1,1,1,1,1
chr1,16765636,16775636,.,0,0,0,0,1
chr1,16820812,16830812,.,1,1,1,1,1
chr1,16821376,16831376,.,0,0,0,1,0
chr1,17018860,17028860,.,0,0,0,1,1
chr1,17022205,17032205,.,0,0,0,1,0
chr1,17225045,17235045,.,0,0,0,1,0
chr1,17226478,17236478,.,1,1,1,1,1
chr1,17235485,17245485,.,1,1,1,1,1
chr1,17249458,17259458,.,0,0,1,0,0
chr1,17348793,17358793,.,0,0,1,1,1
chr1,17420185,17430185,.,0,0,0,0,1
chr1,17450071,17460071,.,0,0,1,0,0
chr1,17463037,17473037,.,0,1,0,0,0
chr1,17463440,17473440,.,0,1,0,0,0
chr1,17513195,17523195,.,0,0,1,0,0
chr1,17514039,17524039,.,0,0,1,0,0
chr1,17529740,17539740,.,0,1,1,0,0
chr1,17552478,17562478,.,0,1,1,0,1
chr1,17573337,17583337,.,0,0,0,0,1
chr1,17741379,17751379,.,0,1,1,1,1
chr1,17763257,17773257,.,1,1,1,1,1
chr1,17860354,17870354,.,0,1,0,0,0
chr1,17862494,17872494,.,0,1,0,0,0
chr1,17870086,17880086,.,0,0,1,0,0
chr1,17875733,17885733,.,0,1,0,0,0
chr1,17891411,17901411,.,0,0,1,1,0
chr1,17957487,17967487,.,0,0,0,1,0
chr1,18371658,18381658,.,0,0,0,1,0
chr1,18662820,18672820,.,0,1,0,0,0
chr1,19073185,19083185,.,0,0,1,0,0
chr1,19185602,19195602,.,0,0,1,0,0
chr1,19248212,19258212,.,0,1,1,1,0
chr1,19259144,19269144,.,0,0,0,1,1
chr1,19271406,19281406,.,0,0,0,1,0
chr1,19272308,19282308,.,0,1,1,1,0
chr1,19273640,19283640,.,0,1,0,0,0
chr1,19275361,19285361,.,1,1,0,0,0
chr1,19278908,19288908,.,0,0,0,1,0
chr1,19319955,19329955,.,0,0,0,1,0
chr1,19329098,19339098,.,1,0,0,1,0
chr1,19331595,19341595,.,0,0,0,1,0
chr1,19332759,19342759,.,0,0,1,1,0
chr1,19694912,19704912,.,0,0,0,1,0
chr1,19699070,19709070,.,0,1,0,0,0
chr1,19773979,19783979,.,0,1,1,1,0
chr1,19775392,19785392,.,0,1,0,0,0
chr1,19790130,19800130,.,0,1,0,0,0
chr1,19791076,19801076,.,0,1,1,0,1
chr1,19798508,19808508,.,0,0,0,1,0
chr1,19799013,19809013,.,0,1,0,1,0
chr1,19834287,19844287,.,0,1,0,0,0
chr1,19921891,19931891,.,0,0,0,1,0
chr1,20086419,20096419,.,1,0,1,1,1
chr1,20106212,20116212,.,0,1,1,0,0
chr1,20199883,20209883,.,0,0,1,1,1
chr1,20303033,20313033,.,0,0,0,1,0
chr1,20402626,20412626,.,0,1,0,0,0
chr1,20447718,20457718,.,0,1,0,0,0
chr1,20509335,20519335,.,0,0,0,0,1
chr1,20688164,20698164,.,0,1,0,0,0
chr1,20802032,20812032,.,1,0,0,1,0
chr1,20803202,20813202,.,1,0,0,1,0
chr1,20919352,20929352,.,0,0,1,0,0
chr1,20925874,20935874,.,0,0,1,0,0
chr1,20988477,20998477,.,1,1,1,1,1
chr1,21079989,21089989,.,0,0,1,0,1
chr1,21144740,21154740,.,0,1,1,1,1
chr1,21189444,21199444,.,0,1,1,0,0
chr1,21279013,21289013,.,0,1,1,0,1
chr1,21344123,21354123,.,1,1,0,1,1
chr1,21344755,21354755,.,0,1,0,1,0
chr1,21396945,21406945,.,0,1,0,1,0
chr1,21401938,21411938,.,0,1,0,0,1
chr1,21423098,21433098,.,1,1,1,1,1
chr1,21470856,21480856,.,0,0,0,1,1
chr1,21471437,21481437,.,0,1,1,1,0
chr1,21505912,21515912,.,0,0,1,0,1
chr1,21553644,21563644,.,0,0,1,0,0
chr1,21583450,21593450,.,1,0,1,0,1
chr1,21584129,21594129,.,0,0,1,0,0
chr1,21606391,21616391,.,0,1,1,1,1
chr1,21613798,21623798,.,0,1,0,0,0
chr1,21639013,21649013,.,0,1,1,0,0
chr1,21644286,21654286,.,0,0,1,1,0
chr1,21646245,21656245,.,0,1,1,0,0
chr1,21647023,21657023,.,0,1,0,0,0
chr1,21651026,21661026,.,0,1,1,1,0
chr1,21655904,21665904,.,1,1,0,1,0
chr1,21659086,21669086,.,0,0,1,0,0
chr1,21659616,21669616,.,0,0,1,0,0
chr1,21665669,21675669,.,0,1,1,0,0
chr1,21719219,21729219,.,0,1,1,1,1
chr1,21926731,21936731,.,0,0,1,1,0
chr1,21960317,21970317,.,0,0,1,0,1
chr1,21988175,21998175,.,0,0,0,1,0
chr1,22061117,22071117,.,0,1,0,1,1
chr1,22071237,22081237,.,1,1,1,1,0
chr1,22084205,22094205,.,0,1,0,0,0
chr1,22101761,22111761,.,0,1,1,0,1
chr1,22216941,22226941,.,0,0,0,1,0
chr1,22226500,22236500,.,0,0,1,0,1
chr1,22227831,22237831,.,0,0,0,0,1
chr1,22228483,22238483,.,0,0,0,0,1
chr1,22230918,22240918,.,0,0,0,0,1
chr1,22255465,22265465,.,0,0,0,1,0
chr1,22261298,22271298,.,0,0,0,1,0
chr1,22340724,22350724,.,0,1,0,0,1
chr1,22361533,22371533,.,0,1,1,0,0
chr1,22370263,22380263,.,1,1,1,1,1
chr1,22499049,22509049,.,0,1,0,0,0
chr1,22607106,22617106,.,0,0,1,0,0
chr1,22824335,22834335,.,0,1,1,1,1
chr1,22831568,22841568,.,0,0,0,1,0
chr1,22858340,22868340,.,0,0,0,0,1
chr1,23072029,23082029,.,0,1,0,0,0
chr1,23108455,23118455,.,0,0,1,0,0
chr1,23118868,23128868,.,0,0,0,1,0
chr1,23382636,23392636,.,0,0,0,1,0
chr1,23421895,23431895,.,0,1,0,0,0
chr1,23425010,23435010,.,0,1,1,0,1
chr1,23444107,23454107,.,0,0,0,1,0
chr1,23489328,23499328,.,0,0,1,1,0
chr1,23518516,23528516,.,0,0,1,0,0
chr1,23537467,23547467,.,1,0,1,1,0
chr1,23664748,23674748,.,0,1,1,1,1
chr1,23744049,23754049,.,0,0,1,1,1
chr1,23834474,23844474,.,0,0,1,0,0
chr1,23876472,23886472,.,1,1,1,1,1
chr1,23877683,23887683,.,0,0,1,1,0
chr1,23883939,23893939,.,0,1,1,1,1
chr1,23899018,23909018,.,0,1,1,0,0
chr1,23907215,23917215,.,0,0,1,0,0
chr1,23912071,23922071,.,0,1,0,0,0
chr1,23913275,23923275,.,0,1,1,1,0
chr1,23956624,23966624,.,0,1,1,0,0
chr1,23972794,23982794,.,0,0,1,0,0
chr1,24059053,24069053,.,0,0,0,1,0
chr1,24224205,24234205,.,1,0,0,0,0
chr1,24231067,24241067,.,0,1,0,0,0
chr1,24232513,24242513,.,0,1,0,0,0
chr1,24344414,24354414,.,0,0,1,1,1
chr1,24390169,24400169,.,0,0,0,1,0
chr1,24471495,24481495,.,0,0,1,0,0
chr1,24472897,24482897,.,0,0,0,1,0
chr1,24511249,24521249,.,0,1,0,0,0
chr1,24511809,24521809,.,0,1,0,0,0
chr1,24512698,24522698,.,0,1,0,0,0
chr1,24513592,24523592,.,0,1,1,0,0
chr1,24514799,24524799,.,0,0,0,1,1
chr1,24576470,24586470,.,0,0,0,1,1
chr1,24675465,24685465,.,0,0,0,0,1
chr1,24686957,24696957,.,1,1,1,1,1
chr1,24717628,24727628,.,0,0,0,1,1
chr1,24727669,24737669,.,0,0,0,0,1
chr1,24826707,24836707,.,0,0,0,1,0
chr1,24828296,24838296,.,0,0,1,0,0
chr1,24849870,24859870,.,0,0,0,1,0
chr1,24851671,24861671,.,0,0,0,1,0
chr1,24873893,24883893,.,0,0,0,1,0
chr1,24963799,24973799,.,0,0,0,0,1
chr1,24965710,24975710,.,0,0,1,0,1
chr1,25017081,25027081,.,0,1,0,0,1
chr1,25046143,25056143,.,0,0,1,1,1
chr1,25046796,25056796,.,0,0,0,0,1
chr1,25090673,25100673,.,0,1,0,0,0
chr1,25232301,25242301,.,0,1,0,1,1
chr1,25232864,25242864,.,0,1,0,1,0
chr1,25237868,25247868,.,0,1,0,1,0
chr1,25241868,25251868,.,0,1,0,0,0
chr1,25242203,25252203,.,0,1,0,0,0
chr1,25243894,25253894,.,0,1,0,0,1
chr1,25245214,25255214,.,0,1,0,0,0
chr1,25246853,25256853,.,0,1,0,0,0
chr1,25247215,25257215,.,0,1,0,0,0
chr1,25268754,25278754,.,0,1,0,0,0
chr1,25276794,25286794,.,0,1,0,0,1
chr1,25293938,25303938,.,0,1,0,0,0
chr1,25339162,25349162,.,0,0,1,0,0
chr1,25341005,25351005,.,0,1,0,0,0
chr1,25343929,25353929,.,0,1,1,0,0
chr1,25345454,25355454,.,0,1,0,0,0
chr1,25347257,25357257,.,0,1,0,0,0
chr1,25348704,25358704,.,0,1,0,0,0
chr1,25350225,25360225,.,0,1,0,0,0
chr1,25350558,25360558,.,0,1,0,0,0
chr1,25352489,25362489,.,0,1,1,0,0
chr1,25353174,25363174,.,0,1,0,0,0
chr1,25355671,25365671,.,0,1,0,0,0
chr1,25356526,25366526,.,0,1,0,0,0
chr1,25420898,25430898,.,0,1,0,0,0
chr1,25461913,25471913,.,0,1,0,0,0
chr1,25554852,25564852,.,1,1,1,1,1
chr1,25561303,25571303,.,0,1,1,1,1
chr1,25561644,25571644,.,0,1,1,1,1
chr1,25661180,25671180,.,0,1,0,0,0
chr1,25797093,25807093,.,0,1,0,0,1
chr1,25819028,25829028,.,0,1,1,1,0
chr1,25937976,25947976,.,0,1,1,1,0
chr1,26118629,26128629,.,0,1,0,0,1
chr1,26180073,26190073,.,0,0,1,0,0
chr1,26196728,26206728,.,0,1,1,1,0
chr1,26315231,26325231,.,0,0,0,0,1
chr1,26332894,26342894,.,0,0,0,0,1
chr1,26448050,26458050,.,0,1,1,0,1
chr1,26486128,26496128,.,0,0,0,1,0
chr1,26523556,26533556,.,0,0,0,0,1
chr1,26609129,26619129,.,0,1,0,0,0
chr1,26610218,26620218,.,0,1,0,0,1
chr1,26610762,26620762,.,0,1,0,0,0
chr1,26611376,26621376,.,0,1,0,0,0
chr1,26612255,26622255,.,0,0,1,0,0
chr1,26629956,26639956,.,0,0,1,0,1
chr1,26637091,26647091,.,0,1,1,0,1
chr1,26672464,26682464,.,0,0,0,1,0
chr1,26673188,26683188,.,0,0,1,1,0
chr1,26678885,26688885,.,0,0,1,0,0
chr1,26740663,26750663,.,0,0,0,0,1
chr1,26822550,26832550,.,1,1,1,1,1
chr1,26902534,26912534,.,0,1,0,0,0
chr1,26902938,26912938,.,1,0,1,1,1
chr1,26904398,26914398,.,0,1,0,0,0
chr1,26942043,26952043,.,0,1,1,1,1
chr1,26942770,26952770,.,1,1,1,1,1
chr1,27016608,27026608,.,0,1,0,1,1
chr1,27019888,27029888,.,1,1,1,1,1
chr1,27107840,27117840,.,0,0,0,1,0
chr1,27149628,27159628,.,0,1,1,0,1
chr1,27150230,27160230,.,0,1,1,0,0
chr1,27155194,27165194,.,0,1,0,1,0
chr1,27160653,27170653,.,0,1,1,1,0
chr1,27171028,27181028,.,1,0,1,0,0
chr1,27180949,27190949,.,0,0,0,0,1
chr1,27186656,27196656,.,1,1,1,1,1
chr1,27316646,27326646,.,0,0,0,1,0
chr1,27331804,27341804,.,0,0,1,0,1
chr1,27348811,27358811,.,0,0,0,1,1
chr1,27379136,27389136,.,0,0,0,0,1
chr1,27395935,27405935,.,0,0,0,0,1
chr1,27457911,27467911,.,0,0,0,0,1
chr1,27514411,27524411,.,0,0,1,0,0
chr1,27522569,27532569,.,1,1,1,1,1
chr1,27556754,27566754,.,0,1,0,1,0
chr1,27687023,27697023,.,1,1,1,1,1
chr1,27758121,27768121,.,0,1,0,0,1
chr1,27767215,27777215,.,0,0,1,0,0
chr1,27770358,27780358,.,0,1,1,1,1
chr1,27826168,27836168,.,0,0,1,1,0
chr1,27844006,27854006,.,1,0,0,1,1
