,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
138,chr1,8196711,8199711,.,0,0,1,1,0
139,chr1,8213403,8216403,.,0,0,0,1,0
140,chr1,8214350,8217350,.,0,0,0,1,0
141,chr1,8228475,8231475,.,0,1,0,1,1
142,chr1,8228896,8231896,.,0,0,0,1,0
143,chr1,8248627,8251627,.,0,0,1,1,0
144,chr1,8253272,8256272,.,0,0,1,1,1
145,chr1,8256401,8259401,.,1,0,1,1,0
146,chr1,8260882,8263882,.,1,0,1,1,0
147,chr1,8262518,8265518,.,0,0,0,1,0
148,chr1,8263123,8266123,.,0,0,1,0,0
149,chr1,8270715,8273715,.,0,0,1,1,1
150,chr1,8298717,8301717,.,0,0,0,1,0
151,chr1,8317876,8320876,.,0,0,0,1,0
152,chr1,8341906,8344906,.,0,1,0,0,1
153,chr1,8444464,8447464,.,0,1,0,0,0
154,chr1,8449446,8452446,.,0,1,0,0,0
155,chr1,8455710,8458710,.,0,1,0,0,0
156,chr1,8468383,8471383,.,0,0,1,0,0
157,chr1,8486286,8489286,.,0,1,0,1,1
158,chr1,8486741,8489741,.,0,1,0,0,0
159,chr1,8497657,8500657,.,0,1,0,0,0
160,chr1,8532458,8535458,.,0,1,0,0,0
161,chr1,8570246,8573246,.,0,0,1,0,1
162,chr1,8685179,8688179,.,0,1,1,1,0
163,chr1,8711356,8714356,.,0,1,0,0,0
164,chr1,8719104,8722104,.,0,1,0,0,0
165,chr1,8720438,8723438,.,0,1,0,1,1
166,chr1,8722758,8725758,.,0,1,0,1,0
167,chr1,8760800,8763800,.,1,0,1,1,0
168,chr1,8808869,8811869,.,0,1,1,1,1
169,chr1,8847987,8850987,.,0,1,0,1,1
170,chr1,8856842,8859842,.,0,1,1,1,0
171,chr1,8873610,8876610,.,0,1,1,0,0
172,chr1,8932253,8935253,.,1,1,1,1,0
173,chr1,8951972,8954972,.,0,1,0,1,0
174,chr1,8962644,8965644,.,0,0,1,0,0
175,chr1,8984580,8987580,.,0,0,1,0,0
176,chr1,8998511,9001511,.,0,0,1,0,0
177,chr1,9109591,9112591,.,0,1,0,0,0
178,chr1,9125977,9128977,.,0,1,0,0,0
179,chr1,9178432,9181432,.,0,1,0,0,0
180,chr1,9221550,9224550,.,0,1,1,1,0
181,chr1,9222283,9225283,.,0,1,0,1,0
182,chr1,9222583,9225583,.,0,1,0,1,0
183,chr1,9223638,9226638,.,0,1,0,0,0
184,chr1,9224122,9227122,.,0,1,0,0,0
185,chr1,9239862,9242862,.,0,1,1,1,0
186,chr1,9252813,9255813,.,0,1,0,0,0
187,chr1,9254877,9257877,.,0,1,0,0,0
188,chr1,9290444,9293444,.,0,1,0,0,0
189,chr1,9292144,9295144,.,0,0,1,1,0
190,chr1,9297370,9300370,.,0,0,1,0,0
191,chr1,9354101,9357101,.,0,0,1,0,0
192,chr1,9472275,9475275,.,0,1,1,0,0
193,chr1,9485111,9488111,.,0,1,0,0,0
194,chr1,9487533,9490533,.,1,1,1,1,1
195,chr1,9533804,9536804,.,0,1,1,1,0
196,chr1,9687905,9690905,.,0,1,0,0,0
197,chr1,9699208,9702208,.,0,1,0,0,0
198,chr1,9759169,9762169,.,0,1,0,0,0
199,chr1,9763964,9766964,.,0,1,0,0,0
200,chr1,9839538,9842538,.,0,1,0,0,0
201,chr1,9855384,9858384,.,0,1,0,0,0
202,chr1,9884031,9887031,.,0,0,1,0,0
203,chr1,9888207,9891207,.,0,0,0,1,0
204,chr1,9911124,9914124,.,0,0,1,0,0
205,chr1,9959120,9962120,.,0,0,0,1,0
206,chr1,10268612,10271612,.,1,0,1,1,0
207,chr1,10357849,10360849,.,0,0,1,1,1
208,chr1,10446538,10449538,.,0,0,1,0,0
209,chr1,10495477,10498477,.,1,0,0,1,0
210,chr1,10554816,10557816,.,0,1,0,0,0
211,chr1,10555844,10558844,.,0,1,0,0,0
212,chr1,10556948,10559948,.,0,0,1,0,1
213,chr1,10557758,10560758,.,0,0,0,1,1
214,chr1,10744375,10747375,.,0,0,0,1,0
215,chr1,10803422,10806422,.,0,1,0,0,0
216,chr1,10814626,10817626,.,0,0,1,0,0
217,chr1,10863216,10866216,.,0,0,1,0,0
218,chr1,10925808,10928808,.,0,1,0,0,0
219,chr1,10958566,10961566,.,0,0,1,0,0
220,chr1,10958999,10961999,.,0,0,1,0,0
221,chr1,10996176,10999176,.,0,0,0,1,0
222,chr1,11038945,11041945,.,0,0,0,1,0
223,chr1,11121553,11124553,.,0,0,1,1,0
224,chr1,11414252,11417252,.,0,0,0,1,0
225,chr1,11558248,11561248,.,0,0,0,1,1
226,chr1,11760402,11763402,.,0,0,1,0,0
227,chr1,11790471,11793471,.,0,0,0,0,1
228,chr1,11796904,11799904,.,0,0,0,1,0
229,chr1,11941571,11944571,.,0,0,0,1,1
230,chr1,11967326,11970326,.,0,1,1,1,1
231,chr1,11988666,11991666,.,0,1,0,1,1
232,chr1,12049436,12052436,.,0,1,1,1,0
233,chr1,12099246,12102246,.,0,1,0,0,0
234,chr1,12110784,12113784,.,0,1,0,0,1
235,chr1,12112978,12115978,.,0,1,0,0,0
236,chr1,12123295,12126295,.,0,1,0,0,0
237,chr1,12124756,12127756,.,0,1,0,1,0
238,chr1,12126523,12129523,.,0,1,0,0,0
239,chr1,12191759,12194759,.,0,1,1,0,0
240,chr1,12212005,12215005,.,0,1,0,0,0
241,chr1,12216543,12219543,.,0,1,0,1,0
242,chr1,12220664,12223664,.,0,1,0,0,0
243,chr1,12227205,12230205,.,0,1,0,0,1
244,chr1,12230287,12233287,.,0,1,0,0,0
245,chr1,12230772,12233772,.,0,1,0,0,0
246,chr1,12232379,12235379,.,0,1,0,0,1
247,chr1,12234873,12237873,.,0,1,0,0,0
248,chr1,12236733,12239733,.,0,1,0,0,1
249,chr1,12237722,12240722,.,0,0,0,1,0
250,chr1,12239151,12242151,.,0,0,0,1,0
251,chr1,12404570,12407570,.,0,1,0,0,0
252,chr1,12484198,12487198,.,0,0,1,1,1
253,chr1,12492012,12495012,.,1,0,0,0,1
254,chr1,12492607,12495607,.,0,1,0,0,1
255,chr1,12507394,12510394,.,0,1,0,0,1
256,chr1,12532045,12535045,.,0,0,0,0,1
257,chr1,12543032,12546032,.,0,0,1,0,1
258,chr1,12577719,12580719,.,0,1,0,0,0
259,chr1,12588107,12591107,.,1,0,0,1,1
260,chr1,12598553,12601553,.,0,1,1,0,0
261,chr1,12599189,12602189,.,0,0,0,1,0
262,chr1,12608378,12611378,.,0,0,1,0,1
263,chr1,12612681,12615681,.,1,0,0,1,1
264,chr1,12673121,12676121,.,1,1,1,1,1
265,chr1,12674280,12677280,.,0,1,0,1,0
266,chr1,12716304,12719304,.,0,0,0,0,1
267,chr1,13915685,13918685,.,0,1,0,0,0
268,chr1,14026625,14029625,.,0,1,0,0,0
269,chr1,14027978,14030978,.,0,1,0,0,0
270,chr1,14053464,14056464,.,0,1,0,0,0
271,chr1,14637053,14640053,.,0,1,0,0,0
272,chr1,14763720,14766720,.,0,0,0,0,1
273,chr1,14842421,14845421,.,0,1,0,0,0
274,chr1,14845706,14848706,.,0,1,0,0,0
275,chr1,14880235,14883235,.,0,1,0,0,0
276,chr1,14922780,14925780,.,0,1,0,0,0
277,chr1,14925057,14928057,.,0,1,0,0,0
278,chr1,14991114,14994114,.,1,0,0,0,0
279,chr1,15058137,15061137,.,0,1,0,0,0
280,chr1,15109879,15112879,.,0,0,0,0,1
281,chr1,15238907,15241907,.,0,0,0,1,0
282,chr1,15245950,15248950,.,0,1,0,0,0
283,chr1,15265108,15268108,.,0,0,0,1,0
284,chr1,15334062,15337062,.,0,0,0,1,0
285,chr1,15415625,15418625,.,0,0,0,1,0
286,chr1,15497753,15500753,.,0,0,0,1,0
287,chr1,15518088,15521088,.,0,1,1,1,1
288,chr1,15568852,15571852,.,0,1,0,0,0
289,chr1,15571248,15574248,.,0,1,0,0,0
290,chr1,15574350,15577350,.,0,1,0,0,1
291,chr1,15586620,15589620,.,0,1,0,1,0
292,chr1,15648149,15651149,.,0,1,0,0,0
293,chr1,15662881,15665881,.,0,0,1,0,0
294,chr1,15665572,15668572,.,0,1,1,0,0
295,chr1,15671770,15674770,.,0,0,1,0,1
296,chr1,15696227,15699227,.,0,0,0,1,0
297,chr1,15736889,15739889,.,0,1,1,0,0
298,chr1,15737323,15740323,.,0,0,1,0,0
299,chr1,15741395,15744395,.,0,1,1,1,1
300,chr1,15742478,15745478,.,0,1,1,0,0
301,chr1,15785076,15788076,.,0,0,1,0,0
302,chr1,15826546,15829546,.,0,0,1,0,0
303,chr1,15945312,15948312,.,0,1,1,0,0
304,chr1,16005931,16008931,.,0,0,1,0,0
305,chr1,16085780,16088780,.,1,1,1,1,1
306,chr1,16124163,16127163,.,1,1,1,0,0
307,chr1,16157084,16160084,.,0,0,1,1,1
308,chr1,16174492,16177492,.,1,1,1,1,1
309,chr1,16175209,16178209,.,0,1,1,1,1
310,chr1,16208047,16211047,.,0,0,1,0,1
311,chr1,16211425,16214425,.,0,1,1,1,1
312,chr1,16226341,16229341,.,0,1,0,1,1
313,chr1,16274755,16277755,.,0,1,1,0,0
314,chr1,16276287,16279287,.,0,1,1,0,1
315,chr1,16290423,16293423,.,0,1,0,1,0
316,chr1,16291333,16294333,.,0,1,0,1,0
317,chr1,16337978,16340978,.,0,1,1,1,1
318,chr1,16338353,16341353,.,0,1,0,1,1
319,chr1,16341300,16344300,.,0,1,0,0,0
320,chr1,16468891,16471891,.,1,0,1,1,1
321,chr1,16477551,16480551,.,0,0,1,1,0
322,chr1,16477882,16480882,.,0,0,0,1,0
323,chr1,16487614,16490614,.,0,0,0,0,1
324,chr1,16498328,16501328,.,0,0,1,0,1
325,chr1,16498696,16501696,.,1,0,1,0,0
326,chr1,16501105,16504105,.,0,0,1,0,1
327,chr1,16507022,16510022,.,0,0,1,1,0
328,chr1,16509937,16512937,.,0,0,1,0,0
329,chr1,16667621,16670621,.,0,1,1,1,1
330,chr1,16669141,16672141,.,0,1,1,1,1
331,chr1,16676039,16679039,.,0,1,1,0,1
332,chr1,16694715,16697715,.,1,1,1,1,1
333,chr1,16769136,16772136,.,0,0,0,0,1
334,chr1,16824312,16827312,.,1,1,1,1,1
335,chr1,16824876,16827876,.,0,0,0,1,0
336,chr1,17022360,17025360,.,0,0,0,1,1
337,chr1,17025705,17028705,.,0,0,0,1,0
338,chr1,17228545,17231545,.,0,0,0,1,0
339,chr1,17229978,17232978,.,1,1,1,1,1
340,chr1,17238985,17241985,.,1,1,1,1,1
341,chr1,17252958,17255958,.,0,0,1,0,0
342,chr1,17352293,17355293,.,0,0,1,1,1
343,chr1,17423685,17426685,.,0,0,0,0,1
344,chr1,17453571,17456571,.,0,0,1,0,0
345,chr1,17466537,17469537,.,0,1,0,0,0
346,chr1,17466940,17469940,.,0,1,0,0,0
347,chr1,17516695,17519695,.,0,0,1,0,0
348,chr1,17517539,17520539,.,0,0,1,0,0
349,chr1,17533240,17536240,.,0,1,1,0,0
350,chr1,17555978,17558978,.,0,1,1,0,1
351,chr1,17576837,17579837,.,0,0,0,0,1
352,chr1,17744879,17747879,.,0,1,1,1,1
353,chr1,17766757,17769757,.,1,1,1,1,1
354,chr1,17863854,17866854,.,0,1,0,0,0
355,chr1,17865994,17868994,.,0,1,0,0,0
356,chr1,17873586,17876586,.,0,0,1,0,0
357,chr1,17879233,17882233,.,0,1,0,0,0
358,chr1,17894911,17897911,.,0,0,1,1,0
359,chr1,17960987,17963987,.,0,0,0,1,0
360,chr1,18375158,18378158,.,0,0,0,1,0
361,chr1,18666320,18669320,.,0,1,0,0,0
362,chr1,19076685,19079685,.,0,0,1,0,0
363,chr1,19189102,19192102,.,0,0,1,0,0
364,chr1,19251712,19254712,.,0,1,1,1,0
365,chr1,19262644,19265644,.,0,0,0,1,1
366,chr1,19274906,19277906,.,0,0,0,1,0
367,chr1,19275808,19278808,.,0,1,1,1,0
368,chr1,19277140,19280140,.,0,1,0,0,0
369,chr1,19278861,19281861,.,1,1,0,0,0
370,chr1,19282408,19285408,.,0,0,0,1,0
371,chr1,19323455,19326455,.,0,0,0,1,0
372,chr1,19332598,19335598,.,1,0,0,1,0
373,chr1,19335095,19338095,.,0,0,0,1,0
374,chr1,19336259,19339259,.,0,0,1,1,0
375,chr1,19698412,19701412,.,0,0,0,1,0
376,chr1,19702570,19705570,.,0,1,0,0,0
377,chr1,19777479,19780479,.,0,1,1,1,0
378,chr1,19778892,19781892,.,0,1,0,0,0
379,chr1,19793630,19796630,.,0,1,0,0,0
380,chr1,19794576,19797576,.,0,1,1,0,1
381,chr1,19802008,19805008,.,0,0,0,1,0
382,chr1,19802513,19805513,.,0,1,0,1,0
383,chr1,19837787,19840787,.,0,1,0,0,0
384,chr1,19925391,19928391,.,0,0,0,1,0
385,chr1,20089919,20092919,.,1,0,1,1,1
386,chr1,20109712,20112712,.,0,1,1,0,0
387,chr1,20203383,20206383,.,0,0,1,1,1
388,chr1,20306533,20309533,.,0,0,0,1,0
389,chr1,20406126,20409126,.,0,1,0,0,0
390,chr1,20451218,20454218,.,0,1,0,0,0
391,chr1,20512835,20515835,.,0,0,0,0,1
392,chr1,20691664,20694664,.,0,1,0,0,0
393,chr1,20805532,20808532,.,1,0,0,1,0
394,chr1,20806702,20809702,.,1,0,0,1,0
395,chr1,20922852,20925852,.,0,0,1,0,0
396,chr1,20929374,20932374,.,0,0,1,0,0
397,chr1,20991977,20994977,.,1,1,1,1,1
398,chr1,21083489,21086489,.,0,0,1,0,1
399,chr1,21148240,21151240,.,0,1,1,1,1
400,chr1,21192944,21195944,.,0,1,1,0,0
401,chr1,21282513,21285513,.,0,1,1,0,1
402,chr1,21347623,21350623,.,1,1,0,1,1
403,chr1,21348255,21351255,.,0,1,0,1,0
404,chr1,21400445,21403445,.,0,1,0,1,0
405,chr1,21405438,21408438,.,0,1,0,0,1
406,chr1,21426598,21429598,.,1,1,1,1,1
407,chr1,21474356,21477356,.,0,0,0,1,1
408,chr1,21474937,21477937,.,0,1,1,1,0
409,chr1,21509412,21512412,.,0,0,1,0,1
410,chr1,21557144,21560144,.,0,0,1,0,0
411,chr1,21586950,21589950,.,1,0,1,0,1
412,chr1,21587629,21590629,.,0,0,1,0,0
413,chr1,21609891,21612891,.,0,1,1,1,1
414,chr1,21617298,21620298,.,0,1,0,0,0
415,chr1,21642513,21645513,.,0,1,1,0,0
416,chr1,21647786,21650786,.,0,0,1,1,0
417,chr1,21649745,21652745,.,0,1,1,0,0
418,chr1,21650523,21653523,.,0,1,0,0,0
419,chr1,21654526,21657526,.,0,1,1,1,0
420,chr1,21659404,21662404,.,1,1,0,1,0
421,chr1,21662586,21665586,.,0,0,1,0,0
422,chr1,21663116,21666116,.,0,0,1,0,0
423,chr1,21669169,21672169,.,0,1,1,0,0
424,chr1,21722719,21725719,.,0,1,1,1,1
425,chr1,21930231,21933231,.,0,0,1,1,0
426,chr1,21963817,21966817,.,0,0,1,0,1
427,chr1,21991675,21994675,.,0,0,0,1,0
428,chr1,22064617,22067617,.,0,1,0,1,1
429,chr1,22074737,22077737,.,1,1,1,1,0
430,chr1,22087705,22090705,.,0,1,0,0,0
431,chr1,22105261,22108261,.,0,1,1,0,1
432,chr1,22220441,22223441,.,0,0,0,1,0
433,chr1,22230000,22233000,.,0,0,1,0,1
434,chr1,22231331,22234331,.,0,0,0,0,1
435,chr1,22231983,22234983,.,0,0,0,0,1
436,chr1,22234418,22237418,.,0,0,0,0,1
437,chr1,22258965,22261965,.,0,0,0,1,0
438,chr1,22264798,22267798,.,0,0,0,1,0
439,chr1,22344224,22347224,.,0,1,0,0,1
440,chr1,22365033,22368033,.,0,1,1,0,0
441,chr1,22373763,22376763,.,1,1,1,1,1
442,chr1,22502549,22505549,.,0,1,0,0,0
443,chr1,22610606,22613606,.,0,0,1,0,0
444,chr1,22827835,22830835,.,0,1,1,1,1
445,chr1,22835068,22838068,.,0,0,0,1,0
446,chr1,22861840,22864840,.,0,0,0,0,1
447,chr1,23075529,23078529,.,0,1,0,0,0
448,chr1,23111955,23114955,.,0,0,1,0,0
449,chr1,23122368,23125368,.,0,0,0,1,0
450,chr1,23386136,23389136,.,0,0,0,1,0
451,chr1,23425395,23428395,.,0,1,0,0,0
452,chr1,23428510,23431510,.,0,1,1,0,1
453,chr1,23447607,23450607,.,0,0,0,1,0
454,chr1,23492828,23495828,.,0,0,1,1,0
455,chr1,23522016,23525016,.,0,0,1,0,0
456,chr1,23540967,23543967,.,1,0,1,1,0
457,chr1,23668248,23671248,.,0,1,1,1,1
458,chr1,23747549,23750549,.,0,0,1,1,1
459,chr1,23837974,23840974,.,0,0,1,0,0
460,chr1,23879972,23882972,.,1,1,1,1,1
461,chr1,23881183,23884183,.,0,0,1,1,0
462,chr1,23887439,23890439,.,0,1,1,1,1
463,chr1,23902518,23905518,.,0,1,1,0,0
464,chr1,23910715,23913715,.,0,0,1,0,0
465,chr1,23915571,23918571,.,0,1,0,0,0
466,chr1,23916775,23919775,.,0,1,1,1,0
467,chr1,23960124,23963124,.,0,1,1,0,0
468,chr1,23976294,23979294,.,0,0,1,0,0
469,chr1,24062553,24065553,.,0,0,0,1,0
470,chr1,24227705,24230705,.,1,0,0,0,0
471,chr1,24234567,24237567,.,0,1,0,0,0
472,chr1,24236013,24239013,.,0,1,0,0,0
473,chr1,24347914,24350914,.,0,0,1,1,1
474,chr1,24393669,24396669,.,0,0,0,1,0
475,chr1,24474995,24477995,.,0,0,1,0,0
476,chr1,24476397,24479397,.,0,0,0,1,0
477,chr1,24514749,24517749,.,0,1,0,0,0
478,chr1,24515309,24518309,.,0,1,0,0,0
479,chr1,24516198,24519198,.,0,1,0,0,0
480,chr1,24517092,24520092,.,0,1,1,0,0
481,chr1,24518299,24521299,.,0,0,0,1,1
482,chr1,24579970,24582970,.,0,0,0,1,1
483,chr1,24678965,24681965,.,0,0,0,0,1
484,chr1,24690457,24693457,.,1,1,1,1,1
485,chr1,24721128,24724128,.,0,0,0,1,1
486,chr1,24731169,24734169,.,0,0,0,0,1
487,chr1,24830207,24833207,.,0,0,0,1,0
488,chr1,24831796,24834796,.,0,0,1,0,0
489,chr1,24853370,24856370,.,0,0,0,1,0
490,chr1,24855171,24858171,.,0,0,0,1,0
491,chr1,24877393,24880393,.,0,0,0,1,0
492,chr1,24967299,24970299,.,0,0,0,0,1
493,chr1,24969210,24972210,.,0,0,1,0,1
494,chr1,25020581,25023581,.,0,1,0,0,1
495,chr1,25049643,25052643,.,0,0,1,1,1
496,chr1,25050296,25053296,.,0,0,0,0,1
497,chr1,25094173,25097173,.,0,1,0,0,0
498,chr1,25235801,25238801,.,0,1,0,1,1
499,chr1,25236364,25239364,.,0,1,0,1,0
500,chr1,25241368,25244368,.,0,1,0,1,0
501,chr1,25245368,25248368,.,0,1,0,0,0
502,chr1,25245703,25248703,.,0,1,0,0,0
503,chr1,25247394,25250394,.,0,1,0,0,1
504,chr1,25248714,25251714,.,0,1,0,0,0
505,chr1,25250353,25253353,.,0,1,0,0,0
506,chr1,25250715,25253715,.,0,1,0,0,0
507,chr1,25272254,25275254,.,0,1,0,0,0
508,chr1,25280294,25283294,.,0,1,0,0,1
509,chr1,25297438,25300438,.,0,1,0,0,0
510,chr1,25342662,25345662,.,0,0,1,0,0
511,chr1,25344505,25347505,.,0,1,0,0,0
512,chr1,25347429,25350429,.,0,1,1,0,0
513,chr1,25348954,25351954,.,0,1,0,0,0
514,chr1,25350757,25353757,.,0,1,0,0,0
515,chr1,25352204,25355204,.,0,1,0,0,0
516,chr1,25353725,25356725,.,0,1,0,0,0
517,chr1,25354058,25357058,.,0,1,0,0,0
518,chr1,25355989,25358989,.,0,1,1,0,0
519,chr1,25356674,25359674,.,0,1,0,0,0
520,chr1,25359171,25362171,.,0,1,0,0,0
521,chr1,25360026,25363026,.,0,1,0,0,0
522,chr1,25424398,25427398,.,0,1,0,0,0
523,chr1,25465413,25468413,.,0,1,0,0,0
524,chr1,25558352,25561352,.,1,1,1,1,1
525,chr1,25564803,25567803,.,0,1,1,1,1
526,chr1,25565144,25568144,.,0,1,1,1,1
527,chr1,25664680,25667680,.,0,1,0,0,0
528,chr1,25800593,25803593,.,0,1,0,0,1
529,chr1,25822528,25825528,.,0,1,1,1,0
530,chr1,25941476,25944476,.,0,1,1,1,0
531,chr1,26122129,26125129,.,0,1,0,0,1
532,chr1,26183573,26186573,.,0,0,1,0,0
533,chr1,26200228,26203228,.,0,1,1,1,0
534,chr1,26318731,26321731,.,0,0,0,0,1
535,chr1,26336394,26339394,.,0,0,0,0,1
